sl,date_time,temp ,humidity,light,dewpt 
2948,05/13/19 03:33:30 PM,25.355,69.906,2329.7,19.635
2949,05/13/19 03:34:00 PM,25.331,69.961,2337.5,19.624
2950,05/13/19 03:34:30 PM,25.331,69.931,2337.5,19.617
2951,05/13/19 03:35:00 PM,25.331,69.991,2337.5,19.63
2952,05/13/19 03:35:30 PM,25.331,69.961,2337.5,19.624
2953,05/13/19 03:36:00 PM,25.331,69.901,2329.7,19.611
2954,05/13/19 03:36:30 PM,25.331,69.872,2337.5,19.604
2955,05/13/19 03:37:00 PM,25.331,69.842,2337.5,19.598
2956,05/13/19 03:37:30 PM,25.331,69.901,2329.7,19.611
2957,05/13/19 03:38:00 PM,25.331,69.901,2337.5,19.611
2958,05/13/19 03:38:30 PM,25.331,69.901,2329.7,19.611
2959,05/13/19 03:39:00 PM,25.331,69.901,2337.5,19.611
2960,05/13/19 03:39:30 PM,25.331,69.931,2337.5,19.617
2961,05/13/19 03:40:00 PM,25.331,69.901,2337.5,19.611
2962,05/13/19 03:40:30 PM,25.331,69.872,2329.7,19.604
2963,05/13/19 03:41:00 PM,25.331,69.872,2337.5,19.604
2964,05/13/19 03:41:30 PM,25.331,69.872,2337.5,19.604
2965,05/13/19 03:42:00 PM,25.331,69.931,2337.5,19.617
2966,05/13/19 03:42:30 PM,25.331,69.872,2337.5,19.604
2967,05/13/19 03:43:00 PM,25.331,69.872,2337.5,19.604
2968,05/13/19 03:43:30 PM,25.331,69.872,2329.7,19.604
2969,05/13/19 03:44:00 PM,25.331,69.931,2329.7,19.617
2970,05/13/19 03:44:30 PM,25.331,69.931,2337.5,19.617
2971,05/13/19 03:45:00 PM,25.331,69.961,2337.5,19.624
2972,05/13/19 03:45:30 PM,25.331,69.991,2337.5,19.63
2973,05/13/19 03:46:00 PM,25.331,69.991,2337.5,19.63
2974,05/13/19 03:46:30 PM,25.331,69.931,2337.5,19.617
2975,05/13/19 03:47:00 PM,25.331,69.961,2337.5,19.624
2976,05/13/19 03:47:30 PM,25.331,69.931,2329.7,19.617
2977,05/13/19 03:48:00 PM,25.331,69.931,2329.7,19.617
2978,05/13/19 03:48:30 PM,25.331,69.901,2337.5,19.611
2979,05/13/19 03:49:00 PM,25.331,69.931,2337.5,19.617
2980,05/13/19 03:49:30 PM,25.331,69.931,2337.5,19.617
2981,05/13/19 03:50:00 PM,25.331,69.991,2345.4,19.63
2982,05/13/19 03:50:30 PM,25.331,69.991,2337.5,19.63
2983,05/13/19 03:51:00 PM,25.331,70.051,2337.5,19.643
2984,05/13/19 03:51:30 PM,25.331,70.021,2337.5,19.637
2985,05/13/19 03:52:00 PM,25.331,69.991,2337.5,19.63
2986,05/13/19 03:52:30 PM,25.331,69.961,2337.5,19.624
2987,05/13/19 03:53:00 PM,25.331,69.961,2337.5,19.624
2988,05/13/19 03:53:30 PM,25.331,69.931,2329.7,19.617
2989,05/13/19 03:54:00 PM,25.331,69.961,2337.5,19.624
2990,05/13/19 03:54:30 PM,25.331,70.021,2337.5,19.637
2991,05/13/19 03:55:00 PM,25.331,70.021,2337.5,19.637
2992,05/13/19 03:55:30 PM,25.331,70.051,2337.5,19.643
2993,05/13/19 03:56:00 PM,25.331,70.11,2337.5,19.656
2994,05/13/19 03:56:30 PM,25.331,69.991,2337.5,19.63
2995,05/13/19 03:57:00 PM,25.331,69.991,2337.5,19.63
2996,05/13/19 03:57:30 PM,25.331,69.991,2337.5,19.63
2997,05/13/19 03:58:00 PM,25.355,69.966,2337.5,19.648
2998,05/13/19 03:58:30 PM,25.355,69.936,2329.7,19.641
2999,05/13/19 03:59:00 PM,25.355,69.936,2337.5,19.641
3000,05/13/19 03:59:30 PM,25.355,69.936,2329.7,19.641
3001,05/13/19 04:00:00 PM,25.355,69.966,2337.5,19.648
3002,05/13/19 04:00:30 PM,25.331,69.931,2337.5,19.617
3003,05/13/19 04:01:00 PM,25.355,69.966,2329.7,19.648
3004,05/13/19 04:01:30 PM,25.355,69.936,2337.5,19.641
3005,05/13/19 04:02:00 PM,25.331,69.901,2329.7,19.611
3006,05/13/19 04:02:30 PM,25.355,69.906,2337.5,19.635
3007,05/13/19 04:03:00 PM,25.355,70.025,2337.5,19.661
3008,05/13/19 04:03:30 PM,25.355,69.936,2337.5,19.641
3009,05/13/19 04:04:00 PM,25.355,69.936,2337.5,19.641
3010,05/13/19 04:04:30 PM,25.355,69.906,2337.5,19.635
3011,05/13/19 04:05:00 PM,25.355,69.936,2337.5,19.641
3012,05/13/19 04:05:30 PM,25.355,69.936,2337.5,19.641
3013,05/13/19 04:06:00 PM,25.331,69.961,2337.5,19.624
3014,05/13/19 04:06:30 PM,25.331,69.812,2337.5,19.591
3015,05/13/19 04:07:00 PM,25.331,69.752,2337.5,19.578
3016,05/13/19 04:07:30 PM,25.355,69.757,2337.5,19.602
3017,05/13/19 04:08:00 PM,25.355,69.787,2337.5,19.609
3018,05/13/19 04:08:30 PM,25.355,69.846,2337.5,19.622
3019,05/13/19 04:09:00 PM,25.355,69.876,2337.5,19.628
3020,05/13/19 04:09:30 PM,25.331,69.872,2337.5,19.604
3021,05/13/19 04:10:00 PM,25.355,69.876,2337.5,19.628
3022,05/13/19 04:10:30 PM,25.355,69.876,2337.5,19.628
3023,05/13/19 04:11:00 PM,25.331,69.872,2329.7,19.604
3024,05/13/19 04:11:30 PM,25.331,69.842,2337.5,19.598
3025,05/13/19 04:12:00 PM,25.331,69.872,2337.5,19.604
3026,05/13/19 04:12:30 PM,25.331,69.901,2337.5,19.611
3027,05/13/19 04:13:00 PM,25.331,69.901,2337.5,19.611
3028,05/13/19 04:13:30 PM,25.331,69.842,2329.7,19.598
3029,05/13/19 04:14:00 PM,25.331,69.931,2329.7,19.617
3030,05/13/19 04:14:30 PM,25.331,69.961,2337.5,19.624
3031,05/13/19 04:15:00 PM,25.331,69.961,2329.7,19.624
3032,05/13/19 04:15:30 PM,25.331,69.931,2337.5,19.617
3033,05/13/19 04:16:00 PM,25.331,70.051,2337.5,19.643
3034,05/13/19 04:16:30 PM,25.331,70.021,2337.5,19.637
3035,05/13/19 04:17:00 PM,25.331,70.051,2337.5,19.643
3036,05/13/19 04:17:30 PM,25.331,70.021,2337.5,19.637
3037,05/13/19 04:18:00 PM,25.331,70.051,2337.5,19.643
3038,05/13/19 04:18:30 PM,25.331,69.991,2337.5,19.63
3039,05/13/19 04:19:00 PM,25.331,70.051,2329.7,19.643
3040,05/13/19 04:19:30 PM,25.331,70.051,2337.5,19.643
3041,05/13/19 04:20:00 PM,25.331,69.931,2329.7,19.617
3042,05/13/19 04:20:30 PM,25.331,69.872,2337.5,19.604
3043,05/13/19 04:21:00 PM,25.331,69.872,2337.5,19.604
3044,05/13/19 04:21:30 PM,25.331,69.872,2337.5,19.604
3045,05/13/19 04:22:00 PM,25.331,69.842,2329.7,19.598
3046,05/13/19 04:22:30 PM,25.331,69.872,2329.7,19.604
3047,05/13/19 04:23:00 PM,25.307,69.897,2337.5,19.586
3048,05/13/19 04:23:30 PM,25.331,69.931,2337.5,19.617
3049,05/13/19 04:24:00 PM,25.331,69.961,2329.7,19.624
3050,05/13/19 04:24:30 PM,25.331,69.961,2337.5,19.624
3051,05/13/19 04:25:00 PM,25.331,69.931,2337.5,19.617
3052,05/13/19 04:25:30 PM,25.331,69.872,2337.5,19.604
3053,05/13/19 04:26:00 PM,25.331,69.901,2337.5,19.611
3054,05/13/19 04:26:30 PM,25.331,69.931,2337.5,19.617
3055,05/13/19 04:27:00 PM,25.331,69.842,2337.5,19.598
3056,05/13/19 04:27:30 PM,25.331,69.842,2329.7,19.598
3057,05/13/19 04:28:00 PM,25.331,69.931,2337.5,19.617
3058,05/13/19 04:28:30 PM,25.331,69.872,2337.5,19.604
3059,05/13/19 04:29:00 PM,25.331,69.931,2337.5,19.617
3060,05/13/19 04:29:30 PM,25.331,69.901,2329.7,19.611
3061,05/13/19 04:30:00 PM,25.331,69.872,2337.5,19.604
3062,05/13/19 04:30:30 PM,25.331,69.901,2329.7,19.611
3063,05/13/19 04:31:00 PM,25.331,69.931,2329.7,19.617
3064,05/13/19 04:31:30 PM,25.331,69.901,2337.5,19.611
3065,05/13/19 04:32:00 PM,25.331,69.931,2329.7,19.617
3066,05/13/19 04:32:30 PM,25.331,69.901,2329.7,19.611
3067,05/13/19 04:33:00 PM,25.331,69.901,2329.7,19.611
3068,05/13/19 04:33:30 PM,25.331,69.901,2337.5,19.611
3069,05/13/19 04:34:00 PM,25.331,69.961,2337.5,19.624
3070,05/13/19 04:34:30 PM,25.331,69.872,2329.7,19.604
3071,05/13/19 04:35:00 PM,25.331,69.872,2337.5,19.604
3072,05/13/19 04:35:30 PM,25.331,69.842,2337.5,19.598
3073,05/13/19 04:36:00 PM,25.331,69.931,2337.5,19.617
3074,05/13/19 04:36:30 PM,25.331,69.931,2337.5,19.617
3075,05/13/19 04:37:00 PM,25.331,69.931,2337.5,19.617
3076,05/13/19 04:37:30 PM,25.331,69.842,2337.5,19.598
3077,05/13/19 04:38:00 PM,25.331,69.872,2337.5,19.604
3078,05/13/19 04:38:30 PM,25.331,69.812,2337.5,19.591
3079,05/13/19 04:39:00 PM,25.331,69.842,2337.5,19.598
3080,05/13/19 04:39:30 PM,25.331,69.842,2329.7,19.598
3081,05/13/19 04:40:00 PM,25.331,69.901,2337.5,19.611
3082,05/13/19 04:40:30 PM,25.331,69.901,2337.5,19.611
3083,05/13/19 04:41:00 PM,25.331,69.961,2337.5,19.624
3084,05/13/19 04:41:30 PM,25.331,69.931,2337.5,19.617
3085,05/13/19 04:42:00 PM,25.331,69.961,2337.5,19.624
3086,05/13/19 04:42:30 PM,25.331,69.961,2337.5,19.624
3087,05/13/19 04:43:00 PM,25.331,69.991,2337.5,19.63
3088,05/13/19 04:43:30 PM,25.331,69.931,2337.5,19.617
3089,05/13/19 04:44:00 PM,25.331,69.901,2337.5,19.611
3090,05/13/19 04:44:30 PM,25.331,69.901,2337.5,19.611
3091,05/13/19 04:45:00 PM,25.331,69.931,2337.5,19.617
3092,05/13/19 04:45:30 PM,25.331,69.901,2337.5,19.611
3093,05/13/19 04:46:00 PM,25.331,69.872,2337.5,19.604
3094,05/13/19 04:46:30 PM,25.331,69.901,2337.5,19.611
3095,05/13/19 04:47:00 PM,25.331,69.931,2337.5,19.617
3096,05/13/19 04:47:30 PM,25.355,69.995,2337.5,19.654
3097,05/13/19 04:48:00 PM,25.355,69.936,2337.5,19.641
3098,05/13/19 04:48:30 PM,25.355,69.876,2337.5,19.628
3099,05/13/19 04:49:00 PM,25.355,69.876,2329.7,19.628
3100,05/13/19 04:49:30 PM,25.355,69.846,2337.5,19.622
3101,05/13/19 04:50:00 PM,25.355,69.876,2337.5,19.628
3102,05/13/19 04:50:30 PM,25.355,69.816,2337.5,19.615
3103,05/13/19 04:51:00 PM,25.331,69.901,2329.7,19.611
3104,05/13/19 04:51:30 PM,25.331,69.872,2337.5,19.604
3105,05/13/19 04:52:00 PM,25.331,69.931,2337.5,19.617
3106,05/13/19 04:52:30 PM,25.331,69.931,2337.5,19.617
3107,05/13/19 04:53:00 PM,25.331,69.931,2337.5,19.617
3108,05/13/19 04:53:30 PM,25.331,69.901,2329.7,19.611
3109,05/13/19 04:54:00 PM,25.331,69.931,2337.5,19.617
3110,05/13/19 04:54:30 PM,25.331,69.901,2329.7,19.611
3111,05/13/19 04:55:00 PM,25.331,69.901,2329.7,19.611
3112,05/13/19 04:55:30 PM,25.331,69.961,2329.7,19.624
3113,05/13/19 04:56:00 PM,25.355,69.995,2329.7,19.654
3114,05/13/19 04:56:30 PM,25.355,69.936,2337.5,19.641
3115,05/13/19 04:57:00 PM,25.355,70.025,2345.4,19.661
3116,05/13/19 04:57:30 PM,25.355,69.966,2337.5,19.648
3117,05/13/19 04:58:00 PM,25.355,69.936,2337.5,19.641
3118,05/13/19 04:58:30 PM,25.355,69.936,2329.7,19.641
3119,05/13/19 04:59:00 PM,25.355,69.936,2337.5,19.641
3120,05/13/19 04:59:30 PM,25.355,69.936,2337.5,19.641
3121,05/13/19 05:00:00 PM,25.355,69.966,2345.4,19.648
3122,05/13/19 05:00:30 PM,25.355,69.936,2345.4,19.641
3123,05/13/19 05:01:00 PM,25.355,69.936,2337.5,19.641
3124,05/13/19 05:01:30 PM,25.355,69.966,2337.5,19.648
3125,05/13/19 05:02:00 PM,25.355,69.995,2337.5,19.654
3126,05/13/19 05:02:30 PM,25.355,69.936,2337.5,19.641
3127,05/13/19 05:03:00 PM,25.355,69.876,2337.5,19.628
3128,05/13/19 05:03:30 PM,25.355,69.876,2337.5,19.628
3129,05/13/19 05:04:00 PM,25.355,69.966,2337.5,19.648
3130,05/13/19 05:04:30 PM,25.355,69.966,2337.5,19.648
3131,05/13/19 05:05:00 PM,25.355,70.025,2337.5,19.661
3132,05/13/19 05:05:30 PM,25.355,69.936,2337.5,19.641
3133,05/13/19 05:06:00 PM,25.355,69.995,2337.5,19.654
3134,05/13/19 05:06:30 PM,25.355,69.966,2337.5,19.648
3135,05/13/19 05:07:00 PM,25.355,69.995,2337.5,19.654
3136,05/13/19 05:07:30 PM,25.355,69.966,2337.5,19.648
3137,05/13/19 05:08:00 PM,25.355,70.025,2337.5,19.661
3138,05/13/19 05:08:30 PM,25.355,70.055,2337.5,19.667
3139,05/13/19 05:09:00 PM,25.355,69.995,2337.5,19.654
3140,05/13/19 05:09:30 PM,25.355,69.936,2337.5,19.641
3141,05/13/19 05:10:00 PM,25.355,69.966,2337.5,19.648
3142,05/13/19 05:10:30 PM,25.355,69.936,2345.4,19.641
3143,05/13/19 05:11:00 PM,25.38,70,2345.4,19.679
3144,05/13/19 05:11:30 PM,25.38,70,2337.5,19.679
3145,05/13/19 05:12:00 PM,25.38,69.97,2337.5,19.672
3146,05/13/19 05:12:30 PM,25.38,69.94,2337.5,19.666
3147,05/13/19 05:13:00 PM,25.38,69.88,2345.4,19.653
3148,05/13/19 05:13:30 PM,25.38,69.88,2345.4,19.653
3149,05/13/19 05:14:00 PM,25.38,69.91,2337.5,19.659
3150,05/13/19 05:14:30 PM,25.38,69.91,2345.4,19.659
3151,05/13/19 05:15:00 PM,25.38,69.88,2337.5,19.653
3152,05/13/19 05:15:30 PM,25.38,69.88,2345.4,19.653
3153,05/13/19 05:16:00 PM,25.38,69.94,2345.4,19.666
3154,05/13/19 05:16:30 PM,25.38,69.851,2345.4,19.646
3155,05/13/19 05:17:00 PM,25.38,69.94,2345.4,19.666
3156,05/13/19 05:17:30 PM,25.404,69.855,2337.5,19.67
3157,05/13/19 05:18:00 PM,25.38,69.88,2345.4,19.653
3158,05/13/19 05:18:30 PM,25.404,69.885,2345.4,19.677
3159,05/13/19 05:19:00 PM,25.404,69.974,2337.5,19.696
3160,05/13/19 05:19:30 PM,25.38,69.94,2337.5,19.666
3161,05/13/19 05:20:00 PM,25.404,69.915,2337.5,19.683
3162,05/13/19 05:20:30 PM,25.404,69.855,2337.5,19.67
3163,05/13/19 05:21:00 PM,25.404,69.885,2345.4,19.677
3164,05/13/19 05:21:30 PM,25.404,69.885,2345.4,19.677
3165,05/13/19 05:22:00 PM,25.404,69.915,2337.5,19.683
3166,05/13/19 05:22:30 PM,25.404,69.885,2337.5,19.677
3167,05/13/19 05:23:00 PM,25.404,69.915,2337.5,19.683
3168,05/13/19 05:23:30 PM,25.38,69.851,2337.5,19.646
3169,05/13/19 05:24:00 PM,25.38,69.97,2337.5,19.672
3170,05/13/19 05:24:30 PM,25.404,69.915,2337.5,19.683
3171,05/13/19 05:25:00 PM,25.38,69.94,2337.5,19.666
3172,05/13/19 05:25:30 PM,25.38,69.851,2337.5,19.646
3173,05/13/19 05:26:00 PM,25.38,69.91,2337.5,19.659
3174,05/13/19 05:26:30 PM,25.38,70,2337.5,19.679
3175,05/13/19 05:27:00 PM,25.38,70,2337.5,19.679
3176,05/13/19 05:27:30 PM,25.38,69.94,2337.5,19.666
3177,05/13/19 05:28:00 PM,25.38,69.94,2337.5,19.666
3178,05/13/19 05:28:30 PM,25.38,69.91,2337.5,19.659
3179,05/13/19 05:29:00 PM,25.38,69.94,2337.5,19.666
3180,05/13/19 05:29:30 PM,25.38,69.91,2337.5,19.659
3181,05/13/19 05:30:00 PM,25.38,69.91,2337.5,19.659
3182,05/13/19 05:30:30 PM,25.38,69.88,2337.5,19.653
3183,05/13/19 05:31:00 PM,25.38,69.94,2337.5,19.666
3184,05/13/19 05:31:30 PM,25.38,69.91,2337.5,19.659
3185,05/13/19 05:32:00 PM,25.38,69.97,2337.5,19.672
3186,05/13/19 05:32:30 PM,25.38,69.94,2337.5,19.666
3187,05/13/19 05:33:00 PM,25.38,69.91,2337.5,19.659
3188,05/13/19 05:33:30 PM,25.38,69.94,2337.5,19.666
3189,05/13/19 05:34:00 PM,25.38,69.94,2337.5,19.666
3190,05/13/19 05:34:30 PM,25.38,69.88,2337.5,19.653
3191,05/13/19 05:35:00 PM,25.38,69.91,2337.5,19.659
3192,05/13/19 05:35:30 PM,25.38,69.851,2337.5,19.646
3193,05/13/19 05:36:00 PM,25.38,69.851,2337.5,19.646
3194,05/13/19 05:36:30 PM,25.38,69.821,2337.5,19.64
3195,05/13/19 05:37:00 PM,25.38,69.821,2337.5,19.64
3196,05/13/19 05:37:30 PM,25.38,69.821,2337.5,19.64
3197,05/13/19 05:38:00 PM,25.38,69.791,2337.5,19.633
3198,05/13/19 05:38:30 PM,25.38,69.791,2337.5,19.633
3199,05/13/19 05:39:00 PM,25.38,69.821,2337.5,19.64
3200,05/13/19 05:39:30 PM,25.38,69.791,2337.5,19.633
3201,05/13/19 05:40:00 PM,25.38,69.791,2337.5,19.633
3202,05/13/19 05:40:30 PM,25.38,69.821,2337.5,19.64
3203,05/13/19 05:41:00 PM,25.38,69.91,2337.5,19.659
3204,05/13/19 05:41:30 PM,25.38,69.851,2329.7,19.646
3205,05/13/19 05:42:00 PM,25.38,69.91,2345.4,19.659
3206,05/13/19 05:42:30 PM,25.38,69.88,2345.4,19.653
3207,05/13/19 05:43:00 PM,25.38,69.91,2337.5,19.659
3208,05/13/19 05:43:30 PM,25.38,69.851,2337.5,19.646
3209,05/13/19 05:44:00 PM,25.38,69.91,2337.5,19.659
3210,05/13/19 05:44:30 PM,25.38,69.91,2337.5,19.659
3211,05/13/19 05:45:00 PM,25.38,69.88,2337.5,19.653
3212,05/13/19 05:45:30 PM,25.38,69.791,2337.5,19.633
3213,05/13/19 05:46:00 PM,25.38,69.821,2337.5,19.64
3214,05/13/19 05:46:30 PM,25.38,69.791,2337.5,19.633
3215,05/13/19 05:47:00 PM,25.38,69.851,2345.4,19.646
3216,05/13/19 05:47:30 PM,25.38,69.791,2345.4,19.633
3217,05/13/19 05:48:00 PM,25.38,69.821,2337.5,19.64
3218,05/13/19 05:48:30 PM,25.38,69.851,2337.5,19.646
3219,05/13/19 05:49:00 PM,25.38,69.88,2345.4,19.653
3220,05/13/19 05:49:30 PM,25.38,69.91,2337.5,19.659
3221,05/13/19 05:50:00 PM,25.38,69.88,2337.5,19.653
3222,05/13/19 05:50:30 PM,25.38,69.851,2345.4,19.646
3223,05/13/19 05:51:00 PM,25.38,69.88,2337.5,19.653
3224,05/13/19 05:51:30 PM,25.38,69.821,2337.5,19.64
3225,05/13/19 05:52:00 PM,25.38,69.88,2337.5,19.653
3226,05/13/19 05:52:30 PM,25.38,69.851,2337.5,19.646
3227,05/13/19 05:53:00 PM,25.38,69.91,2337.5,19.659
3228,05/13/19 05:53:30 PM,25.38,69.88,2337.5,19.653
3229,05/13/19 05:54:00 PM,25.38,69.88,2337.5,19.653
3230,05/13/19 05:54:30 PM,25.38,69.791,2337.5,19.633
3231,05/13/19 05:55:00 PM,25.38,69.851,2337.5,19.646
3232,05/13/19 05:55:30 PM,25.38,69.821,2337.5,19.64
3233,05/13/19 05:56:00 PM,25.38,69.88,2337.5,19.653
3234,05/13/19 05:56:30 PM,25.38,69.851,2345.4,19.646
3235,05/13/19 05:57:00 PM,25.38,69.88,2337.5,19.653
3236,05/13/19 05:57:30 PM,25.404,69.855,2345.4,19.67
3237,05/13/19 05:58:00 PM,25.38,69.88,2337.5,19.653
3238,05/13/19 05:58:30 PM,25.38,69.821,2337.5,19.64
3239,05/13/19 05:59:00 PM,25.404,69.795,2337.5,19.657
3240,05/13/19 05:59:30 PM,25.38,69.761,2337.5,19.627
3241,05/13/19 06:00:00 PM,25.38,69.851,2337.5,19.646
3242,05/13/19 06:00:30 PM,25.38,69.821,2337.5,19.64
3243,05/13/19 06:01:00 PM,25.38,69.821,2337.5,19.64
3244,05/13/19 06:01:30 PM,25.38,69.791,2337.5,19.633
3245,05/13/19 06:02:00 PM,25.38,69.851,2337.5,19.646
3246,05/13/19 06:02:30 PM,25.38,69.821,2337.5,19.64
3247,05/13/19 06:03:00 PM,25.38,69.821,2337.5,19.64
3248,05/13/19 06:03:30 PM,25.38,69.821,2337.5,19.64
3249,05/13/19 06:04:00 PM,25.38,69.94,2337.5,19.666
3250,05/13/19 06:04:30 PM,25.38,69.94,2329.7,19.666
3251,05/13/19 06:05:00 PM,25.38,69.88,2337.5,19.653
3252,05/13/19 06:05:30 PM,25.38,69.88,2337.5,19.653
3253,05/13/19 06:06:00 PM,25.38,69.91,2337.5,19.659
3254,05/13/19 06:06:30 PM,25.38,69.88,2337.5,19.653
3255,05/13/19 06:07:00 PM,25.38,69.91,2337.5,19.659
3256,05/13/19 06:07:30 PM,25.38,69.851,2329.7,19.646
3257,05/13/19 06:08:00 PM,25.38,69.88,2337.5,19.653
3258,05/13/19 06:08:30 PM,25.38,69.851,2329.7,19.646
3259,05/13/19 06:09:00 PM,25.38,69.88,2337.5,19.653
3260,05/13/19 06:09:30 PM,25.38,69.851,2337.5,19.646
3261,05/13/19 06:10:00 PM,25.38,69.88,2337.5,19.653
3262,05/13/19 06:10:30 PM,25.38,69.88,2337.5,19.653
3263,05/13/19 06:11:00 PM,25.38,69.91,2337.5,19.659
3264,05/13/19 06:11:30 PM,25.38,69.851,2337.5,19.646
3265,05/13/19 06:12:00 PM,25.355,69.906,2337.5,19.635
3266,05/13/19 06:12:30 PM,25.38,69.91,2337.5,19.659
3267,05/13/19 06:13:00 PM,25.38,69.91,2345.4,19.659
3268,05/13/19 06:13:30 PM,25.38,69.851,2337.5,19.646
3269,05/13/19 06:14:00 PM,25.38,69.88,2337.5,19.653
3270,05/13/19 06:14:30 PM,25.38,69.851,2337.5,19.646
3271,05/13/19 06:15:00 PM,25.38,69.88,2337.5,19.653
3272,05/13/19 06:15:30 PM,25.38,69.851,2337.5,19.646
3273,05/13/19 06:16:00 PM,25.38,69.94,2337.5,19.666
3274,05/13/19 06:16:30 PM,25.38,69.88,2337.5,19.653
3275,05/13/19 06:17:00 PM,25.38,69.94,2337.5,19.666
3276,05/13/19 06:17:30 PM,25.38,69.88,2337.5,19.653
3277,05/13/19 06:18:00 PM,25.38,69.88,2337.5,19.653
3278,05/13/19 06:18:30 PM,25.38,69.88,2337.5,19.653
3279,05/13/19 06:19:00 PM,25.38,69.94,2337.5,19.666
3280,05/13/19 06:19:30 PM,25.38,69.94,2337.5,19.666
3281,05/13/19 06:20:00 PM,25.38,69.94,2337.5,19.666
3282,05/13/19 06:20:30 PM,25.38,69.851,2337.5,19.646
3283,05/13/19 06:21:00 PM,25.38,69.88,2337.5,19.653
3284,05/13/19 06:21:30 PM,25.38,69.88,2337.5,19.653
3285,05/13/19 06:22:00 PM,25.38,69.94,2337.5,19.666
3286,05/13/19 06:22:30 PM,25.38,69.88,2337.5,19.653
3287,05/13/19 06:23:00 PM,25.38,69.88,2337.5,19.653
3288,05/13/19 06:23:30 PM,25.38,69.821,2337.5,19.64
3289,05/13/19 06:24:00 PM,25.38,69.821,2329.7,19.64
3290,05/13/19 06:24:30 PM,25.38,69.851,2337.5,19.646
3291,05/13/19 06:25:00 PM,25.38,69.851,2337.5,19.646
3292,05/13/19 06:25:30 PM,25.38,69.821,2337.5,19.64
3293,05/13/19 06:26:00 PM,25.38,69.851,2337.5,19.646
3294,05/13/19 06:26:30 PM,25.38,69.791,2337.5,19.633
3295,05/13/19 06:27:00 PM,25.38,69.851,2337.5,19.646
3296,05/13/19 06:27:30 PM,25.38,69.821,2337.5,19.64
3297,05/13/19 06:28:00 PM,25.38,69.88,2337.5,19.653
3298,05/13/19 06:28:30 PM,25.38,69.851,2337.5,19.646
3299,05/13/19 06:29:00 PM,25.38,69.91,2337.5,19.659
3300,05/13/19 06:29:30 PM,25.38,69.97,2337.5,19.672
3301,05/13/19 06:30:00 PM,25.38,69.94,2337.5,19.666
3302,05/13/19 06:30:30 PM,25.38,69.91,2337.5,19.659
3303,05/13/19 06:31:00 PM,25.38,69.97,2337.5,19.672
3304,05/13/19 06:31:30 PM,25.38,69.97,2337.5,19.672
3305,05/13/19 06:32:00 PM,25.38,70.03,2337.5,19.685
3306,05/13/19 06:32:30 PM,25.38,70,2337.5,19.679
3307,05/13/19 06:33:00 PM,25.38,70,2337.5,19.679
3308,05/13/19 06:33:30 PM,25.38,69.94,2329.7,19.666
3309,05/13/19 06:34:00 PM,25.38,70,2337.5,19.679
3310,05/13/19 06:34:30 PM,25.38,69.97,2337.5,19.672
3311,05/13/19 06:35:00 PM,25.38,69.97,2337.5,19.672
3312,05/13/19 06:35:30 PM,25.38,69.97,2337.5,19.672
3313,05/13/19 06:36:00 PM,25.38,70,2337.5,19.679
3314,05/13/19 06:36:30 PM,25.38,69.97,2337.5,19.672
3315,05/13/19 06:37:00 PM,25.38,69.94,2337.5,19.666
3316,05/13/19 06:37:30 PM,25.38,69.88,2329.7,19.653
3317,05/13/19 06:38:00 PM,25.38,69.97,2337.5,19.672
3318,05/13/19 06:38:30 PM,25.38,70,2337.5,19.679
3319,05/13/19 06:39:00 PM,25.38,70.059,2345.4,19.692
3320,05/13/19 06:39:30 PM,25.38,70,2337.5,19.679
3321,05/13/19 06:40:00 PM,25.38,70,2337.5,19.679
3322,05/13/19 06:40:30 PM,25.38,69.94,2337.5,19.666
3323,05/13/19 06:41:00 PM,25.38,69.97,2337.5,19.672
3324,05/13/19 06:41:30 PM,25.38,69.97,2337.5,19.672
3325,05/13/19 06:42:00 PM,25.38,69.88,2337.5,19.653
3326,05/13/19 06:42:30 PM,25.38,69.851,2329.7,19.646
3327,05/13/19 06:43:00 PM,25.38,69.97,2337.5,19.672
3328,05/13/19 06:43:30 PM,25.38,69.97,2337.5,19.672
3329,05/13/19 06:44:00 PM,25.38,70.03,2337.5,19.685
3330,05/13/19 06:44:30 PM,25.38,69.94,2329.7,19.666
3331,05/13/19 06:45:00 PM,25.38,69.94,2337.5,19.666
3332,05/13/19 06:45:30 PM,25.38,69.91,2337.5,19.659
3333,05/13/19 06:46:00 PM,25.38,69.97,2337.5,19.672
3334,05/13/19 06:46:30 PM,25.38,69.88,2337.5,19.653
3335,05/13/19 06:47:00 PM,25.38,69.94,2337.5,19.666
3336,05/13/19 06:47:30 PM,25.355,69.936,2329.7,19.641
3337,05/13/19 06:48:00 PM,25.355,69.906,2337.5,19.635
3338,05/13/19 06:48:30 PM,25.355,69.846,2329.7,19.622
3339,05/13/19 06:49:00 PM,25.355,69.906,2337.5,19.635
3340,05/13/19 06:49:30 PM,25.355,69.906,2337.5,19.635
3341,05/13/19 06:50:00 PM,25.355,69.966,2337.5,19.648
3342,05/13/19 06:50:30 PM,25.355,69.936,2337.5,19.641
3343,05/13/19 06:51:00 PM,25.355,69.906,2337.5,19.635
3344,05/13/19 06:51:30 PM,25.355,69.876,2329.7,19.628
3345,05/13/19 06:52:00 PM,25.355,69.876,2329.7,19.628
3346,05/13/19 06:52:30 PM,25.355,69.906,2329.7,19.635
