"Plot Title: TC5_Nest"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20128175, SEN S/N: 20128175)","Intensity, Lux (LGR S/N: 20128175, SEN S/N: 20128175)","Coupler Attached (LGR S/N: 20128175)","Host Connected (LGR S/N: 20128175)","Stopped (LGR S/N: 20128175)","End Of File (LGR S/N: 20128175)"
1436,05/13/19 02:57:30 AM,23.869,0.0,,,,
1437,05/13/19 02:58:00 AM,23.869,0.0,,,,
1438,05/13/19 02:58:30 AM,23.869,0.0,,,,
1439,05/13/19 02:59:00 AM,23.869,0.0,,,,
1440,05/13/19 02:59:30 AM,23.869,0.0,,,,
1441,05/13/19 03:00:00 AM,23.869,0.0,,,,
1442,05/13/19 03:00:30 AM,23.869,0.0,,,,
1443,05/13/19 03:01:00 AM,23.869,0.0,,,,
1444,05/13/19 03:01:30 AM,23.869,0.0,,,,
1445,05/13/19 03:02:00 AM,23.869,0.0,,,,
1446,05/13/19 03:02:30 AM,23.869,0.0,,,,
1447,05/13/19 03:03:00 AM,23.869,0.0,,,,
1448,05/13/19 03:03:30 AM,23.869,0.0,,,,
1449,05/13/19 03:04:00 AM,23.869,0.0,,,,
1450,05/13/19 03:04:30 AM,23.869,0.0,,,,
1451,05/13/19 03:05:00 AM,23.869,0.0,,,,
1452,05/13/19 03:05:30 AM,23.869,0.0,,,,
1453,05/13/19 03:06:00 AM,23.869,0.0,,,,
1454,05/13/19 03:06:30 AM,23.869,0.0,,,,
1455,05/13/19 03:07:00 AM,23.869,0.0,,,,
1456,05/13/19 03:07:30 AM,23.869,0.0,,,,
1457,05/13/19 03:08:00 AM,23.869,0.0,,,,
1458,05/13/19 03:08:30 AM,23.869,0.0,,,,
1459,05/13/19 03:09:00 AM,23.869,0.0,,,,
1460,05/13/19 03:09:30 AM,23.869,0.0,,,,
1461,05/13/19 03:10:00 AM,23.869,0.0,,,,
1462,05/13/19 03:10:30 AM,23.869,0.0,,,,
1463,05/13/19 03:11:00 AM,23.869,0.0,,,,
1464,05/13/19 03:11:30 AM,23.869,0.0,,,,
1465,05/13/19 03:12:00 AM,23.869,0.0,,,,
1466,05/13/19 03:12:30 AM,23.869,0.0,,,,
1467,05/13/19 03:13:00 AM,23.869,0.0,,,,
1468,05/13/19 03:13:30 AM,23.869,0.0,,,,
1469,05/13/19 03:14:00 AM,23.869,0.0,,,,
1470,05/13/19 03:14:30 AM,23.869,0.0,,,,
1471,05/13/19 03:15:00 AM,23.869,0.0,,,,
1472,05/13/19 03:15:30 AM,23.869,0.0,,,,
1473,05/13/19 03:16:00 AM,23.869,0.0,,,,
1474,05/13/19 03:16:30 AM,23.869,0.0,,,,
1475,05/13/19 03:17:00 AM,23.869,0.0,,,,
1476,05/13/19 03:17:30 AM,23.869,0.0,,,,
1477,05/13/19 03:18:00 AM,23.869,0.0,,,,
1478,05/13/19 03:18:30 AM,23.869,0.0,,,,
1479,05/13/19 03:19:00 AM,23.869,0.0,,,,
1480,05/13/19 03:19:30 AM,23.869,0.0,,,,
1481,05/13/19 03:20:00 AM,23.869,0.0,,,,
1482,05/13/19 03:20:30 AM,23.869,0.0,,,,
1483,05/13/19 03:21:00 AM,23.869,0.0,,,,
1484,05/13/19 03:21:30 AM,23.869,0.0,,,,
1485,05/13/19 03:22:00 AM,23.869,0.0,,,,
1486,05/13/19 03:22:30 AM,23.869,0.0,,,,
1487,05/13/19 03:23:00 AM,23.869,0.0,,,,
1488,05/13/19 03:23:30 AM,23.869,0.0,,,,
1489,05/13/19 03:24:00 AM,23.869,0.0,,,,
1490,05/13/19 03:24:30 AM,23.869,0.0,,,,
1491,05/13/19 03:25:00 AM,23.869,0.0,,,,
1492,05/13/19 03:25:30 AM,23.869,0.0,,,,
1493,05/13/19 03:26:00 AM,23.869,0.0,,,,
1494,05/13/19 03:26:30 AM,23.869,0.0,,,,
1495,05/13/19 03:27:00 AM,23.869,0.0,,,,
1496,05/13/19 03:27:30 AM,23.869,0.0,,,,
1497,05/13/19 03:28:00 AM,23.869,0.0,,,,
1498,05/13/19 03:28:30 AM,23.869,0.0,,,,
1499,05/13/19 03:29:00 AM,23.869,0.0,,,,
1500,05/13/19 03:29:30 AM,23.869,0.0,,,,
1501,05/13/19 03:30:00 AM,23.869,0.0,,,,
1502,05/13/19 03:30:30 AM,23.869,0.0,,,,
1503,05/13/19 03:31:00 AM,23.869,0.0,,,,
1504,05/13/19 03:31:30 AM,23.869,0.0,,,,
1505,05/13/19 03:32:00 AM,23.869,0.0,,,,
1506,05/13/19 03:32:30 AM,23.869,0.0,,,,
1507,05/13/19 03:33:00 AM,23.869,0.0,,,,
1508,05/13/19 03:33:30 AM,23.869,0.0,,,,
1509,05/13/19 03:34:00 AM,23.869,0.0,,,,
1510,05/13/19 03:34:30 AM,23.869,0.0,,,,
1511,05/13/19 03:35:00 AM,23.869,0.0,,,,
1512,05/13/19 03:35:30 AM,23.869,0.0,,,,
1513,05/13/19 03:36:00 AM,23.869,0.0,,,,
1514,05/13/19 03:36:30 AM,23.869,0.0,,,,
1515,05/13/19 03:37:00 AM,23.869,0.0,,,,
1516,05/13/19 03:37:30 AM,23.869,0.0,,,,
1517,05/13/19 03:38:00 AM,23.869,0.0,,,,
1518,05/13/19 03:38:30 AM,23.869,0.0,,,,
1519,05/13/19 03:39:00 AM,23.869,0.0,,,,
1520,05/13/19 03:39:30 AM,23.869,0.0,,,,
1521,05/13/19 03:40:00 AM,23.869,0.0,,,,
1522,05/13/19 03:40:30 AM,23.869,0.0,,,,
1523,05/13/19 03:41:00 AM,23.869,0.0,,,,
1524,05/13/19 03:41:30 AM,23.869,0.0,,,,
1525,05/13/19 03:42:00 AM,23.869,0.0,,,,
1526,05/13/19 03:42:30 AM,23.869,0.0,,,,
1527,05/13/19 03:43:00 AM,23.869,0.0,,,,
1528,05/13/19 03:43:30 AM,23.869,0.0,,,,
1529,05/13/19 03:44:00 AM,23.869,0.0,,,,
1530,05/13/19 03:44:30 AM,23.869,0.0,,,,
1531,05/13/19 03:45:00 AM,23.869,0.0,,,,
1532,05/13/19 03:45:30 AM,23.869,0.0,,,,
1533,05/13/19 03:46:00 AM,23.869,0.0,,,,
1534,05/13/19 03:46:30 AM,23.869,0.0,,,,
1535,05/13/19 03:47:00 AM,23.869,0.0,,,,
1536,05/13/19 03:47:30 AM,23.869,0.0,,,,
1537,05/13/19 03:48:00 AM,23.869,0.0,,,,
1538,05/13/19 03:48:30 AM,23.869,0.0,,,,
1539,05/13/19 03:49:00 AM,23.869,0.0,,,,
1540,05/13/19 03:49:30 AM,23.869,0.0,,,,
1541,05/13/19 03:50:00 AM,23.869,0.0,,,,
1542,05/13/19 03:50:30 AM,23.869,0.0,,,,
1543,05/13/19 03:51:00 AM,23.869,0.0,,,,
1544,05/13/19 03:51:30 AM,23.869,0.0,,,,
1545,05/13/19 03:52:00 AM,23.869,0.0,,,,
1546,05/13/19 03:52:30 AM,23.869,0.0,,,,
1547,05/13/19 03:53:00 AM,23.869,0.0,,,,
1548,05/13/19 03:53:30 AM,23.869,0.0,,,,
1549,05/13/19 03:54:00 AM,23.869,0.0,,,,
1550,05/13/19 03:54:30 AM,23.869,0.0,,,,
1551,05/13/19 03:55:00 AM,23.869,0.0,,,,
1552,05/13/19 03:55:30 AM,23.869,0.0,,,,
1553,05/13/19 03:56:00 AM,23.869,0.0,,,,
1554,05/13/19 03:56:30 AM,23.869,0.0,,,,
1555,05/13/19 03:57:00 AM,23.869,0.0,,,,
1556,05/13/19 03:57:30 AM,23.869,0.0,,,,
1557,05/13/19 03:58:00 AM,23.869,0.0,,,,
1558,05/13/19 03:58:30 AM,23.869,0.0,,,,
1559,05/13/19 03:59:00 AM,23.869,0.0,,,,
1560,05/13/19 03:59:30 AM,23.869,0.0,,,,
1561,05/13/19 04:00:00 AM,23.869,0.0,,,,
1562,05/13/19 04:00:30 AM,23.869,0.0,,,,
1563,05/13/19 04:01:00 AM,23.869,0.0,,,,
1564,05/13/19 04:01:30 AM,23.869,0.0,,,,
1565,05/13/19 04:02:00 AM,23.869,0.0,,,,
1566,05/13/19 04:02:30 AM,23.869,0.0,,,,
1567,05/13/19 04:03:00 AM,23.869,0.0,,,,
1568,05/13/19 04:03:30 AM,23.869,0.0,,,,
1569,05/13/19 04:04:00 AM,23.869,0.0,,,,
1570,05/13/19 04:04:30 AM,23.869,0.0,,,,
1571,05/13/19 04:05:00 AM,23.869,0.0,,,,
1572,05/13/19 04:05:30 AM,23.869,0.0,,,,
1573,05/13/19 04:06:00 AM,23.869,0.0,,,,
1574,05/13/19 04:06:30 AM,23.869,0.0,,,,
1575,05/13/19 04:07:00 AM,23.869,0.0,,,,
1576,05/13/19 04:07:30 AM,23.869,0.0,,,,
1577,05/13/19 04:08:00 AM,23.869,0.0,,,,
1578,05/13/19 04:08:30 AM,23.869,0.0,,,,
1579,05/13/19 04:09:00 AM,23.869,0.0,,,,
1580,05/13/19 04:09:30 AM,23.869,0.0,,,,
1581,05/13/19 04:10:00 AM,23.869,0.0,,,,
1582,05/13/19 04:10:30 AM,23.869,0.0,,,,
1583,05/13/19 04:11:00 AM,23.869,0.0,,,,
1584,05/13/19 04:11:30 AM,23.869,0.0,,,,
1585,05/13/19 04:12:00 AM,23.869,0.0,,,,
1586,05/13/19 04:12:30 AM,23.869,0.0,,,,
1587,05/13/19 04:13:00 AM,23.869,0.0,,,,
1588,05/13/19 04:13:30 AM,23.869,0.0,,,,
1589,05/13/19 04:14:00 AM,23.869,0.0,,,,
1590,05/13/19 04:14:30 AM,23.869,0.0,,,,
1591,05/13/19 04:15:00 AM,23.869,0.0,,,,
1592,05/13/19 04:15:30 AM,23.869,0.0,,,,
1593,05/13/19 04:16:00 AM,23.869,0.0,,,,
1594,05/13/19 04:16:30 AM,23.869,0.0,,,,
1595,05/13/19 04:17:00 AM,23.869,0.0,,,,
1596,05/13/19 04:17:30 AM,23.869,0.0,,,,
1597,05/13/19 04:18:00 AM,23.869,0.0,,,,
1598,05/13/19 04:18:30 AM,23.869,0.0,,,,
1599,05/13/19 04:19:00 AM,23.869,0.0,,,,
1600,05/13/19 04:19:30 AM,23.869,0.0,,,,
1601,05/13/19 04:20:00 AM,23.869,0.0,,,,
1602,05/13/19 04:20:30 AM,23.869,0.0,,,,
1603,05/13/19 04:21:00 AM,23.869,0.0,,,,
1604,05/13/19 04:21:30 AM,23.869,0.0,,,,
1605,05/13/19 04:22:00 AM,23.869,0.0,,,,
1606,05/13/19 04:22:30 AM,23.869,0.0,,,,
1607,05/13/19 04:23:00 AM,23.869,0.0,,,,
1608,05/13/19 04:23:30 AM,23.869,0.0,,,,
1609,05/13/19 04:24:00 AM,23.869,0.0,,,,
1610,05/13/19 04:24:30 AM,23.869,0.0,,,,
1611,05/13/19 04:25:00 AM,23.869,0.0,,,,
1612,05/13/19 04:25:30 AM,23.869,0.0,,,,
1613,05/13/19 04:26:00 AM,23.869,0.0,,,,
1614,05/13/19 04:26:30 AM,23.869,0.0,,,,
1615,05/13/19 04:27:00 AM,23.869,0.0,,,,
1616,05/13/19 04:27:30 AM,23.869,0.0,,,,
1617,05/13/19 04:28:00 AM,23.869,0.0,,,,
1618,05/13/19 04:28:30 AM,23.869,0.0,,,,
1619,05/13/19 04:29:00 AM,23.869,0.0,,,,
1620,05/13/19 04:29:30 AM,23.869,0.0,,,,
1621,05/13/19 04:30:00 AM,23.869,0.0,,,,
1622,05/13/19 04:30:30 AM,23.869,0.0,,,,
1623,05/13/19 04:31:00 AM,23.869,0.0,,,,
1624,05/13/19 04:31:30 AM,23.869,0.0,,,,
1625,05/13/19 04:32:00 AM,23.869,0.0,,,,
1626,05/13/19 04:32:30 AM,23.869,0.0,,,,
1627,05/13/19 04:33:00 AM,23.869,0.0,,,,
1628,05/13/19 04:33:30 AM,23.869,0.0,,,,
1629,05/13/19 04:34:00 AM,23.869,0.0,,,,
1630,05/13/19 04:34:30 AM,23.869,0.0,,,,
1631,05/13/19 04:35:00 AM,23.869,0.0,,,,
1632,05/13/19 04:35:30 AM,23.869,0.0,,,,
1633,05/13/19 04:36:00 AM,23.869,0.0,,,,
1634,05/13/19 04:36:30 AM,23.869,0.0,,,,
1635,05/13/19 04:37:00 AM,23.869,0.0,,,,
1636,05/13/19 04:37:30 AM,23.869,0.0,,,,
1637,05/13/19 04:38:00 AM,23.869,0.0,,,,
1638,05/13/19 04:38:30 AM,23.869,0.0,,,,
1639,05/13/19 04:39:00 AM,23.869,0.0,,,,
1640,05/13/19 04:39:30 AM,23.869,0.0,,,,
1641,05/13/19 04:40:00 AM,23.869,0.0,,,,
1642,05/13/19 04:40:30 AM,23.869,0.0,,,,
1643,05/13/19 04:41:00 AM,23.869,0.0,,,,
1644,05/13/19 04:41:30 AM,23.869,0.0,,,,
1645,05/13/19 04:42:00 AM,23.869,0.0,,,,
1646,05/13/19 04:42:30 AM,23.869,0.0,,,,
1647,05/13/19 04:43:00 AM,23.869,0.0,,,,
1648,05/13/19 04:43:30 AM,23.869,0.0,,,,
1649,05/13/19 04:44:00 AM,23.869,0.0,,,,
1650,05/13/19 04:44:30 AM,23.869,0.0,,,,
1651,05/13/19 04:45:00 AM,23.869,0.0,,,,
1652,05/13/19 04:45:30 AM,23.869,0.0,,,,
1653,05/13/19 04:46:00 AM,23.869,0.0,,,,
1654,05/13/19 04:46:30 AM,23.869,0.0,,,,
1655,05/13/19 04:47:00 AM,23.869,0.0,,,,
1656,05/13/19 04:47:30 AM,23.869,0.0,,,,
1657,05/13/19 04:48:00 AM,23.869,0.0,,,,
1658,05/13/19 04:48:30 AM,23.869,0.0,,,,
1659,05/13/19 04:49:00 AM,23.869,0.0,,,,
1660,05/13/19 04:49:30 AM,23.869,0.0,,,,
1661,05/13/19 04:50:00 AM,23.869,0.0,,,,
1662,05/13/19 04:50:30 AM,23.869,0.0,,,,
1663,05/13/19 04:51:00 AM,23.869,0.0,,,,
1664,05/13/19 04:51:30 AM,23.869,0.0,,,,
1665,05/13/19 04:52:00 AM,23.869,0.0,,,,
1666,05/13/19 04:52:30 AM,23.869,0.0,,,,
1667,05/13/19 04:53:00 AM,23.869,0.0,,,,
1668,05/13/19 04:53:30 AM,23.869,0.0,,,,
1669,05/13/19 04:54:00 AM,23.869,0.0,,,,
1670,05/13/19 04:54:30 AM,23.869,0.0,,,,
1671,05/13/19 04:55:00 AM,23.869,0.0,,,,
1672,05/13/19 04:55:30 AM,23.869,0.0,,,,
1673,05/13/19 04:56:00 AM,23.869,0.0,,,,
1674,05/13/19 04:56:30 AM,23.869,0.0,,,,
1675,05/13/19 04:57:00 AM,23.869,0.0,,,,
1676,05/13/19 04:57:30 AM,23.869,0.0,,,,
1677,05/13/19 04:58:00 AM,23.869,0.0,,,,
1678,05/13/19 04:58:30 AM,23.869,0.0,,,,
1679,05/13/19 04:59:00 AM,23.869,0.0,,,,
1680,05/13/19 04:59:30 AM,23.869,0.0,,,,
1681,05/13/19 05:00:00 AM,23.869,0.0,,,,
1682,05/13/19 05:00:30 AM,23.869,0.0,,,,
1683,05/13/19 05:01:00 AM,23.869,0.0,,,,
1684,05/13/19 05:01:30 AM,23.869,0.0,,,,
1685,05/13/19 05:02:00 AM,23.869,0.0,,,,
1686,05/13/19 05:02:30 AM,23.869,0.0,,,,
1687,05/13/19 05:03:00 AM,23.869,0.0,,,,
1688,05/13/19 05:03:30 AM,23.869,0.0,,,,
1689,05/13/19 05:04:00 AM,23.869,0.0,,,,
1690,05/13/19 05:04:30 AM,23.869,0.0,,,,
1691,05/13/19 05:05:00 AM,23.869,0.0,,,,
1692,05/13/19 05:05:30 AM,23.869,0.0,,,,
1693,05/13/19 05:06:00 AM,23.869,0.0,,,,
1694,05/13/19 05:06:30 AM,23.869,0.0,,,,
1695,05/13/19 05:07:00 AM,23.869,0.0,,,,
1696,05/13/19 05:07:30 AM,23.869,0.0,,,,
1697,05/13/19 05:08:00 AM,23.869,0.0,,,,
1698,05/13/19 05:08:30 AM,23.869,0.0,,,,
1699,05/13/19 05:09:00 AM,23.869,0.0,,,,
1700,05/13/19 05:09:30 AM,23.869,0.0,,,,
1701,05/13/19 05:10:00 AM,23.869,0.0,,,,
1702,05/13/19 05:10:30 AM,23.869,0.0,,,,
1703,05/13/19 05:11:00 AM,23.869,0.0,,,,
1704,05/13/19 05:11:30 AM,23.869,0.0,,,,
1705,05/13/19 05:12:00 AM,23.869,0.0,,,,
1706,05/13/19 05:12:30 AM,23.869,0.0,,,,
1707,05/13/19 05:13:00 AM,23.869,0.0,,,,
1708,05/13/19 05:13:30 AM,23.869,0.0,,,,
1709,05/13/19 05:14:00 AM,23.869,0.0,,,,
1710,05/13/19 05:14:30 AM,23.869,0.0,,,,
1711,05/13/19 05:15:00 AM,23.869,0.0,,,,
1712,05/13/19 05:15:30 AM,23.869,0.0,,,,
1713,05/13/19 05:16:00 AM,23.869,0.0,,,,
1714,05/13/19 05:16:30 AM,23.869,0.0,,,,
1715,05/13/19 05:17:00 AM,23.869,0.0,,,,
1716,05/13/19 05:17:30 AM,23.869,0.0,,,,
1717,05/13/19 05:18:00 AM,23.869,0.0,,,,
1718,05/13/19 05:18:30 AM,23.869,0.0,,,,
1719,05/13/19 05:19:00 AM,23.869,0.0,,,,
1720,05/13/19 05:19:30 AM,23.869,0.0,,,,
1721,05/13/19 05:20:00 AM,23.869,0.0,,,,
1722,05/13/19 05:20:30 AM,23.869,0.0,,,,
1723,05/13/19 05:21:00 AM,23.869,0.0,,,,
1724,05/13/19 05:21:30 AM,23.869,0.0,,,,
1725,05/13/19 05:22:00 AM,23.869,0.0,,,,
1726,05/13/19 05:22:30 AM,23.869,0.0,,,,
1727,05/13/19 05:23:00 AM,23.869,0.0,,,,
1728,05/13/19 05:23:30 AM,23.869,0.0,,,,
1729,05/13/19 05:24:00 AM,23.869,0.0,,,,
1730,05/13/19 05:24:30 AM,23.869,0.0,,,,
1731,05/13/19 05:25:00 AM,23.869,0.0,,,,
1732,05/13/19 05:25:30 AM,23.869,0.0,,,,
1733,05/13/19 05:26:00 AM,23.869,0.0,,,,
1734,05/13/19 05:26:30 AM,23.869,0.0,,,,
1735,05/13/19 05:27:00 AM,23.869,0.0,,,,
1736,05/13/19 05:27:30 AM,23.869,0.0,,,,
1737,05/13/19 05:28:00 AM,23.869,0.0,,,,
1738,05/13/19 05:28:30 AM,23.869,0.0,,,,
1739,05/13/19 05:29:00 AM,23.869,0.0,,,,
1740,05/13/19 05:29:30 AM,23.869,0.0,,,,
1741,05/13/19 05:30:00 AM,23.869,0.0,,,,
1742,05/13/19 05:30:30 AM,23.869,0.0,,,,
1743,05/13/19 05:31:00 AM,23.869,0.0,,,,
1744,05/13/19 05:31:30 AM,23.869,0.0,,,,
1745,05/13/19 05:32:00 AM,23.869,0.0,,,,
1746,05/13/19 05:32:30 AM,23.869,0.0,,,,
1747,05/13/19 05:33:00 AM,23.869,0.0,,,,
1748,05/13/19 05:33:30 AM,23.869,0.0,,,,
1749,05/13/19 05:34:00 AM,23.869,0.0,,,,
1750,05/13/19 05:34:30 AM,23.869,0.0,,,,
1751,05/13/19 05:35:00 AM,23.869,0.0,,,,
1752,05/13/19 05:35:30 AM,23.869,0.0,,,,
1753,05/13/19 05:36:00 AM,23.869,0.0,,,,
1754,05/13/19 05:36:30 AM,23.869,0.0,,,,
1755,05/13/19 05:37:00 AM,23.869,0.0,,,,
1756,05/13/19 05:37:30 AM,23.869,0.0,,,,
1757,05/13/19 05:38:00 AM,23.869,0.0,,,,
1758,05/13/19 05:38:30 AM,23.869,0.0,,,,
1759,05/13/19 05:39:00 AM,23.869,0.0,,,,
1760,05/13/19 05:39:30 AM,23.869,0.0,,,,
1761,05/13/19 05:40:00 AM,23.869,0.0,,,,
1762,05/13/19 05:40:30 AM,23.869,0.0,,,,
1763,05/13/19 05:41:00 AM,23.869,0.0,,,,
1764,05/13/19 05:41:30 AM,23.869,0.0,,,,
1765,05/13/19 05:42:00 AM,23.869,0.0,,,,
1766,05/13/19 05:42:30 AM,23.869,0.0,,,,
1767,05/13/19 05:43:00 AM,23.869,0.0,,,,
1768,05/13/19 05:43:30 AM,23.869,0.0,,,,
1769,05/13/19 05:44:00 AM,23.869,0.0,,,,
1770,05/13/19 05:44:30 AM,23.869,0.0,,,,
1771,05/13/19 05:45:00 AM,23.869,0.0,,,,
1772,05/13/19 05:45:30 AM,23.869,0.0,,,,
1773,05/13/19 05:46:00 AM,23.869,0.0,,,,
1774,05/13/19 05:46:30 AM,23.869,0.0,,,,
1775,05/13/19 05:47:00 AM,23.869,0.0,,,,
1776,05/13/19 05:47:30 AM,23.869,0.0,,,,
1777,05/13/19 05:48:00 AM,23.869,0.0,,,,
1778,05/13/19 05:48:30 AM,23.869,0.0,,,,
1779,05/13/19 05:49:00 AM,23.869,0.0,,,,
1780,05/13/19 05:49:30 AM,23.869,0.0,,,,
1781,05/13/19 05:50:00 AM,23.869,0.0,,,,
1782,05/13/19 05:50:30 AM,23.869,0.0,,,,
1783,05/13/19 05:51:00 AM,23.869,0.0,,,,
1784,05/13/19 05:51:30 AM,23.869,0.0,,,,
1785,05/13/19 05:52:00 AM,23.869,0.0,,,,
1786,05/13/19 05:52:30 AM,23.869,0.0,,,,
1787,05/13/19 05:53:00 AM,23.869,0.0,,,,
1788,05/13/19 05:53:30 AM,23.869,0.0,,,,
1789,05/13/19 05:54:00 AM,23.869,0.0,,,,
1790,05/13/19 05:54:30 AM,23.869,0.0,,,,
1791,05/13/19 05:55:00 AM,23.869,0.0,,,,
1792,05/13/19 05:55:30 AM,23.869,0.0,,,,
1793,05/13/19 05:56:00 AM,23.869,0.0,,,,
1794,05/13/19 05:56:30 AM,23.869,0.0,,,,
1795,05/13/19 05:57:00 AM,23.869,0.0,,,,
1796,05/13/19 05:57:30 AM,23.869,0.0,,,,
1797,05/13/19 05:58:00 AM,23.869,0.0,,,,
1798,05/13/19 05:58:30 AM,23.869,0.0,,,,
1799,05/13/19 05:59:00 AM,23.869,0.0,,,,
1800,05/13/19 05:59:30 AM,23.869,0.0,,,,
1801,05/13/19 06:00:00 AM,23.869,0.0,,,,
1802,05/13/19 06:00:30 AM,23.869,0.0,,,,
1803,05/13/19 06:01:00 AM,23.869,0.0,,,,
1804,05/13/19 06:01:30 AM,23.869,0.0,,,,
1805,05/13/19 06:02:00 AM,23.869,0.0,,,,
1806,05/13/19 06:02:30 AM,23.869,0.0,,,,
1807,05/13/19 06:03:00 AM,23.869,0.0,,,,
1808,05/13/19 06:03:30 AM,23.869,0.0,,,,
1809,05/13/19 06:04:00 AM,23.869,0.0,,,,
1810,05/13/19 06:04:30 AM,23.869,0.0,,,,
1811,05/13/19 06:05:00 AM,23.869,0.0,,,,
1812,05/13/19 06:05:30 AM,23.869,0.0,,,,
1813,05/13/19 06:06:00 AM,23.869,0.0,,,,
1814,05/13/19 06:06:30 AM,23.869,0.0,,,,
1815,05/13/19 06:07:00 AM,23.869,0.0,,,,
1816,05/13/19 06:07:30 AM,23.869,0.0,,,,
1817,05/13/19 06:08:00 AM,23.869,0.0,,,,
1818,05/13/19 06:08:30 AM,23.869,0.0,,,,
1819,05/13/19 06:09:00 AM,23.869,0.0,,,,
1820,05/13/19 06:09:30 AM,23.869,0.0,,,,
1821,05/13/19 06:10:00 AM,23.869,0.0,,,,
1822,05/13/19 06:10:30 AM,23.869,0.0,,,,
1823,05/13/19 06:11:00 AM,23.869,0.0,,,,
1824,05/13/19 06:11:30 AM,23.869,0.0,,,,
1825,05/13/19 06:12:00 AM,23.869,0.0,,,,
1826,05/13/19 06:12:30 AM,23.869,0.0,,,,
1827,05/13/19 06:13:00 AM,23.869,0.0,,,,
1828,05/13/19 06:13:30 AM,23.869,0.0,,,,
1829,05/13/19 06:14:00 AM,23.869,0.0,,,,
1830,05/13/19 06:14:30 AM,23.869,0.0,,,,
1831,05/13/19 06:15:00 AM,23.869,0.0,,,,
1832,05/13/19 06:15:30 AM,23.869,0.0,,,,
1833,05/13/19 06:16:00 AM,23.869,0.0,,,,
1834,05/13/19 06:16:30 AM,23.869,0.0,,,,
1835,05/13/19 06:17:00 AM,23.869,0.0,,,,
1836,05/13/19 06:17:30 AM,23.869,0.0,,,,
1837,05/13/19 06:18:00 AM,23.869,0.0,,,,
1838,05/13/19 06:18:30 AM,23.869,0.0,,,,
1839,05/13/19 06:19:00 AM,23.869,0.0,,,,
1840,05/13/19 06:19:30 AM,23.869,0.0,,,,
1841,05/13/19 06:20:00 AM,23.869,0.0,,,,
1842,05/13/19 06:20:30 AM,23.869,0.0,,,,
1843,05/13/19 06:21:00 AM,23.869,0.0,,,,
1844,05/13/19 06:21:30 AM,23.869,0.0,,,,
1845,05/13/19 06:22:00 AM,23.869,0.0,,,,
1846,05/13/19 06:22:30 AM,23.869,0.0,,,,
1847,05/13/19 06:23:00 AM,23.869,0.0,,,,
1848,05/13/19 06:23:30 AM,23.869,0.0,,,,
1849,05/13/19 06:24:00 AM,23.773,0.0,,,,
1850,05/13/19 06:24:30 AM,23.869,0.0,,,,
1851,05/13/19 06:25:00 AM,23.869,0.0,,,,
1852,05/13/19 06:25:30 AM,23.869,0.0,,,,
1853,05/13/19 06:26:00 AM,23.773,0.0,,,,
1854,05/13/19 06:26:30 AM,23.869,0.0,,,,
1855,05/13/19 06:27:00 AM,23.869,0.0,,,,
1856,05/13/19 06:27:30 AM,23.869,0.0,,,,
1857,05/13/19 06:28:00 AM,23.869,0.0,,,,
1858,05/13/19 06:28:30 AM,23.869,0.0,,,,
1859,05/13/19 06:29:00 AM,23.869,0.0,,,,
1860,05/13/19 06:29:30 AM,23.869,0.0,,,,
1861,05/13/19 06:30:00 AM,23.869,0.0,,,,
1862,05/13/19 06:30:30 AM,23.773,0.0,,,,
1863,05/13/19 06:31:00 AM,23.869,0.0,,,,
1864,05/13/19 06:31:30 AM,23.869,0.0,,,,
1865,05/13/19 06:32:00 AM,23.869,0.0,,,,
1866,05/13/19 06:32:30 AM,23.773,0.0,,,,
1867,05/13/19 06:33:00 AM,23.869,0.0,,,,
1868,05/13/19 06:33:30 AM,23.869,0.0,,,,
1869,05/13/19 06:34:00 AM,23.869,0.0,,,,
1870,05/13/19 06:34:30 AM,23.869,0.0,,,,
1871,05/13/19 06:35:00 AM,23.869,0.0,,,,
1872,05/13/19 06:35:30 AM,23.869,0.0,,,,
1873,05/13/19 06:36:00 AM,23.869,0.0,,,,
1874,05/13/19 06:36:30 AM,23.869,0.0,,,,
1875,05/13/19 06:37:00 AM,23.869,0.0,,,,
1876,05/13/19 06:37:30 AM,23.869,0.0,,,,
1877,05/13/19 06:38:00 AM,23.869,0.0,,,,
1878,05/13/19 06:38:30 AM,23.869,0.0,,,,
1879,05/13/19 06:39:00 AM,23.869,0.0,,,,
1880,05/13/19 06:39:30 AM,23.869,0.0,,,,
1881,05/13/19 06:40:00 AM,23.869,0.0,,,,
1882,05/13/19 06:40:30 AM,23.869,0.0,,,,
1883,05/13/19 06:41:00 AM,23.773,0.0,,,,
1884,05/13/19 06:41:30 AM,23.869,0.0,,,,
1885,05/13/19 06:42:00 AM,23.869,0.0,,,,
1886,05/13/19 06:42:30 AM,23.869,0.0,,,,
1887,05/13/19 06:43:00 AM,23.869,0.0,,,,
1888,05/13/19 06:43:30 AM,23.869,0.0,,,,
1889,05/13/19 06:44:00 AM,23.869,0.0,,,,
1890,05/13/19 06:44:30 AM,23.773,0.0,,,,
1891,05/13/19 06:45:00 AM,23.869,0.0,,,,
1892,05/13/19 06:45:30 AM,23.869,0.0,,,,
1893,05/13/19 06:46:00 AM,23.773,0.0,,,,
1894,05/13/19 06:46:30 AM,23.869,0.0,,,,
1895,05/13/19 06:47:00 AM,23.773,0.0,,,,
